Full transcript (this run) is also saved to: assign2_run_20260509_084904.log

Training on device: cpu
Start TorchRL-DoubleDQN training...
Ep:   100 | R:  133.75 | R500:  41.44 | R[p25/p50/p75]: -91.9/ 113.9/ 139.1 | W/L/D:59.0%/41.0%/ 0.0% | Loss(ep):4.80220 | Loss(ma):4.11409±2.38085 | Eps:0.951 | LR:5.0e-05 | Buf:  3109 | T:3.1s
[Eval@8000] W/L/D=200/0/0 | WR/LR/DR:100.0%/0.0%/0.0% | AvgR:122.86
Ep:  8100 | R:  133.00 | R500: 123.42 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:100.0%/ 0.0%/ 0.0% | Loss(ep):4.74388 | Loss(ma):6.14037±1.74913 | Eps:0.050 | LR:5.0e-05 | Buf:100000 | T:111.3s
Ep:  8200 | R:  119.00 | R500: 123.09 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):6.21627 | Loss(ma):6.11864±1.73126 | Eps:0.050 | LR:5.0e-05 | Buf:100000 | T:112.1s
Ep:  8300 | R:  117.75 | R500: 123.14 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):6.14254 | Loss(ma):6.08469±1.69506 | Eps:0.050 | LR:5.0e-05 | Buf:100000 | T:112.9s
Ep:  8400 | R:  119.00 | R500: 122.75 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):4.65659 | Loss(ma):6.05972±1.68558 | Eps:0.050 | LR:5.0e-05 | Buf:100000 | T:113.7s
Ep:  8500 | R:  120.00 | R500: 122.45 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):5.66763 | Loss(ma):6.00806±1.64800 | Eps:0.050 | LR:5.0e-05 | Buf:100000 | T:114.4s
Ep:  8600 | R:  126.75 | R500: 121.88 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.6%/ 0.4%/ 0.0% | Loss(ep):5.20203 | Loss(ma):5.97146±1.62110 | Eps:0.050 | LR:5.0e-05 | Buf:100000 | T:115.2s
Ep:  8700 | R:  130.00 | R500: 122.03 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):5.01408 | Loss(ma):5.95712±1.60624 | Eps:0.050 | LR:5.0e-05 | Buf:100000 | T:115.9s
Ep:  8800 | R:  116.75 | R500: 122.13 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):5.89568 | Loss(ma):5.91241±1.59464 | Eps:0.050 | LR:5.0e-05 | Buf:100000 | T:116.7s
Ep:  8900 | R:  119.00 | R500: 121.96 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.6%/ 0.4%/ 0.0% | Loss(ep):6.13327 | Loss(ma):5.88796±1.58500 | Eps:0.050 | LR:5.0e-05 | Buf:100000 | T:117.5s
Ep:  9000 | R:  120.00 | R500: 122.10 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.6%/ 0.4%/ 0.0% | Loss(ep):5.11835 | Loss(ma):5.84156±1.55782 | Eps:0.050 | LR:5.0e-05 | Buf:100000 | T:118.3s
[Eval@9000] W/L/D=199/1/0 | WR/LR/DR:99.5%/0.5%/0.0% | AvgR:122.05
Ep:  9100 | R:  130.00 | R500: 122.62 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):5.50454 | Loss(ma):5.75866±1.51488 | Eps:0.050 | LR:5.0e-05 | Buf:100000 | T:119.3s
Ep:  9200 | R:  120.00 | R500: 122.50 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.6%/ 0.4%/ 0.0% | Loss(ep):4.74739 | Loss(ma):5.71876±1.49118 | Eps:0.050 | LR:5.0e-05 | Buf:100000 | T:120.1s
Ep:  9300 | R:  123.00 | R500: 122.26 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.6%/ 0.4%/ 0.0% | Loss(ep):5.63032 | Loss(ma):5.66704±1.46181 | Eps:0.050 | LR:5.0e-05 | Buf:100000 | T:120.9s
Ep:  9400 | R:  123.00 | R500: 122.53 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):5.59668 | Loss(ma):5.65070±1.47939 | Eps:0.050 | LR:5.0e-05 | Buf:100000 | T:121.7s
Ep:  9500 | R:  114.00 | R500: 121.58 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.4%/ 0.6%/ 0.0% | Loss(ep):4.63151 | Loss(ma):5.58076±1.43808 | Eps:0.050 | LR:5.0e-05 | Buf:100000 | T:122.5s
Ep:  9600 | R:  119.00 | R500: 121.62 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.4%/ 0.6%/ 0.0% | Loss(ep):5.06515 | Loss(ma):5.53940±1.41423 | Eps:0.050 | LR:5.0e-05 | Buf:100000 | T:123.2s
Ep:  9700 | R:  120.00 | R500: 121.52 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.4%/ 0.6%/ 0.0% | Loss(ep):5.74587 | Loss(ma):5.51143±1.43441 | Eps:0.050 | LR:5.0e-05 | Buf:100000 | T:124.0s
Ep:  9800 | R:  125.00 | R500: 121.77 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.4%/ 0.6%/ 0.0% | Loss(ep):5.59632 | Loss(ma):5.47525±1.41867 | Eps:0.050 | LR:5.0e-05 | Buf:100000 | T:124.8s
Ep:  9900 | R:  120.00 | R500: 120.88 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.0%/ 1.0%/ 0.0% | Loss(ep):4.75324 | Loss(ma):5.42766±1.41247 | Eps:0.050 | LR:5.0e-05 | Buf:100000 | T:125.6s
[LR] Decayed learning rate to 1e-05
Ep: 10000 | R:  120.00 | R500: 121.99 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.4%/ 0.6%/ 0.0% | Loss(ep):5.14552 | Loss(ma):5.35973±1.38081 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:126.4s
[Eval@10000] W/L/D=199/1/0 | WR/LR/DR:99.5%/0.5%/0.0% | AvgR:121.91
Ep: 10100 | R:  120.00 | R500: 122.14 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.4%/ 0.6%/ 0.0% | Loss(ep):5.31099 | Loss(ma):5.29050±1.35809 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:127.5s
Ep: 10200 | R:  164.00 | R500: 123.25 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.6%/ 0.4%/ 0.0% | Loss(ep):5.19007 | Loss(ma):5.24739±1.36368 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:128.4s
Ep: 10300 | R:  120.00 | R500: 123.27 | R[p25/p50/p75]: 119.0/ 120.0/ 125.2 | W/L/D:99.6%/ 0.4%/ 0.0% | Loss(ep):4.86068 | Loss(ma):5.17788±1.31349 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:129.2s
Ep: 10400 | R:  119.00 | R500: 124.42 | R[p25/p50/p75]: 119.0/ 120.0/ 125.8 | W/L/D:100.0%/ 0.0%/ 0.0% | Loss(ep):5.85446 | Loss(ma):5.12613±1.30872 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:130.1s
Ep: 10500 | R:  120.00 | R500: 124.35 | R[p25/p50/p75]: 119.0/ 120.0/ 126.0 | W/L/D:100.0%/ 0.0%/ 0.0% | Loss(ep):4.36610 | Loss(ma):5.07762±1.28931 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:130.9s
Ep: 10600 | R:  133.00 | R500: 123.81 | R[p25/p50/p75]: 119.0/ 120.0/ 126.0 | W/L/D:99.6%/ 0.4%/ 0.0% | Loss(ep):5.23607 | Loss(ma):5.03205±1.28471 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:131.8s
Ep: 10700 | R:  118.00 | R500: 123.55 | R[p25/p50/p75]: 119.0/ 120.0/ 126.0 | W/L/D:99.6%/ 0.4%/ 0.0% | Loss(ep):4.14373 | Loss(ma):5.00862±1.29511 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:132.7s
Ep: 10800 | R:  120.00 | R500: 123.69 | R[p25/p50/p75]: 119.0/ 120.0/ 127.2 | W/L/D:99.4%/ 0.6%/ 0.0% | Loss(ep):5.20755 | Loss(ma):4.96428±1.26142 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:133.6s
Ep: 10900 | R:  164.00 | R500: 123.99 | R[p25/p50/p75]: 119.0/ 120.0/ 129.0 | W/L/D:99.2%/ 0.8%/ 0.0% | Loss(ep):4.85345 | Loss(ma):4.90326±1.23174 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:134.6s
Ep: 11000 | R:  147.75 | R500: 124.53 | R[p25/p50/p75]: 119.0/ 120.0/ 130.0 | W/L/D:99.0%/ 1.0%/ 0.0% | Loss(ep):5.01070 | Loss(ma):4.85478±1.22191 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:135.5s
[Eval@11000] W/L/D=200/0/0 | WR/LR/DR:100.0%/0.0%/0.0% | AvgR:127.21
Ep: 11100 | R:  124.00 | R500: 124.97 | R[p25/p50/p75]: 119.0/ 120.0/ 130.0 | W/L/D:99.2%/ 0.8%/ 0.0% | Loss(ep):4.82567 | Loss(ma):4.79047±1.18422 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:136.6s
Ep: 11200 | R:  138.75 | R500: 125.08 | R[p25/p50/p75]: 120.0/ 120.0/ 130.8 | W/L/D:99.0%/ 1.0%/ 0.0% | Loss(ep):4.39229 | Loss(ma):4.72340±1.13347 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:137.5s
Ep: 11300 | R:  115.00 | R500: 124.97 | R[p25/p50/p75]: 119.0/ 120.0/ 130.2 | W/L/D:99.0%/ 1.0%/ 0.0% | Loss(ep):4.39742 | Loss(ma):4.66883±1.12827 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:138.5s
Ep: 11400 | R:  139.00 | R500: 124.42 | R[p25/p50/p75]: 119.0/ 120.0/ 130.0 | W/L/D:99.0%/ 1.0%/ 0.0% | Loss(ep):4.07809 | Loss(ma):4.61702±1.12259 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:139.4s
Ep: 11500 | R:  120.00 | R500: 124.20 | R[p25/p50/p75]: 119.0/ 120.0/ 130.0 | W/L/D:99.0%/ 1.0%/ 0.0% | Loss(ep):4.26926 | Loss(ma):4.54197±1.07683 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:140.3s
Ep: 11600 | R:  149.00 | R500: 124.85 | R[p25/p50/p75]: 119.0/ 121.0/ 130.0 | W/L/D:99.2%/ 0.8%/ 0.0% | Loss(ep):4.78739 | Loss(ma):4.49643±1.07285 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:141.2s
Ep: 11700 | R:  119.00 | R500: 124.40 | R[p25/p50/p75]: 119.0/ 120.0/ 129.2 | W/L/D:99.2%/ 0.8%/ 0.0% | Loss(ep):4.73654 | Loss(ma):4.44416±1.05373 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:142.1s
Ep: 11800 | R:  118.00 | R500: 124.14 | R[p25/p50/p75]: 119.0/ 120.0/ 130.0 | W/L/D:99.0%/ 1.0%/ 0.0% | Loss(ep):3.91255 | Loss(ma):4.39101±1.04712 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:143.0s
Ep: 11900 | R:  125.00 | R500: 124.76 | R[p25/p50/p75]: 120.0/ 120.0/ 130.0 | W/L/D:99.2%/ 0.8%/ 0.0% | Loss(ep):3.96979 | Loss(ma):4.34331±1.02034 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:143.8s
Ep: 12000 | R:  113.00 | R500: 124.83 | R[p25/p50/p75]: 119.0/ 120.0/ 130.0 | W/L/D:99.4%/ 0.6%/ 0.0% | Loss(ep):4.07944 | Loss(ma):4.30590±1.02707 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:144.8s
[Eval@12000] W/L/D=197/3/0 | WR/LR/DR:98.5%/1.5%/0.0% | AvgR:122.67
Ep: 12100 | R:  120.00 | R500: 125.17 | R[p25/p50/p75]: 119.0/ 120.0/ 132.2 | W/L/D:99.4%/ 0.6%/ 0.0% | Loss(ep):4.65711 | Loss(ma):4.26025±1.01931 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:146.0s
Ep: 12200 | R:  119.00 | R500: 125.70 | R[p25/p50/p75]: 120.0/ 122.0/ 133.0 | W/L/D:99.4%/ 0.6%/ 0.0% | Loss(ep):5.01784 | Loss(ma):4.20500±1.00824 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:146.9s
Ep: 12300 | R:  177.75 | R500: 125.81 | R[p25/p50/p75]: 119.0/ 120.8/ 130.0 | W/L/D:99.6%/ 0.4%/ 0.0% | Loss(ep):4.02126 | Loss(ma):4.14771±0.98019 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:147.9s
Ep: 12400 | R:  118.00 | R500: 126.06 | R[p25/p50/p75]: 119.0/ 120.0/ 131.8 | W/L/D:99.6%/ 0.4%/ 0.0% | Loss(ep):4.35142 | Loss(ma):4.10876±0.96509 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:148.8s
Ep: 12500 | R:  118.00 | R500: 125.25 | R[p25/p50/p75]: 119.0/ 120.0/ 131.0 | W/L/D:99.2%/ 0.8%/ 0.0% | Loss(ep):4.41622 | Loss(ma):4.04210±0.92457 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:149.7s
Ep: 12600 | R:  118.00 | R500: 124.93 | R[p25/p50/p75]: 119.0/ 120.0/ 130.0 | W/L/D:99.2%/ 0.8%/ 0.0% | Loss(ep):4.11074 | Loss(ma):4.00167±0.91208 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:150.5s
Ep: 12700 | R:  119.00 | R500: 125.21 | R[p25/p50/p75]: 119.0/ 120.0/ 129.2 | W/L/D:99.4%/ 0.6%/ 0.0% | Loss(ep):3.81397 | Loss(ma):3.94919±0.89248 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:151.4s
Ep: 12800 | R:  119.00 | R500: 125.79 | R[p25/p50/p75]: 119.0/ 120.0/ 130.0 | W/L/D:99.6%/ 0.4%/ 0.0% | Loss(ep):3.58773 | Loss(ma):3.90597±0.87132 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:152.3s
Ep: 12900 | R:  120.00 | R500: 125.57 | R[p25/p50/p75]: 119.0/ 120.0/ 130.0 | W/L/D:99.6%/ 0.4%/ 0.0% | Loss(ep):3.69789 | Loss(ma):3.85317±0.85017 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:153.2s
Ep: 13000 | R:  124.00 | R500: 125.75 | R[p25/p50/p75]: 119.0/ 120.0/ 130.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):3.61662 | Loss(ma):3.82213±0.85497 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:154.1s
[Eval@13000] W/L/D=200/0/0 | WR/LR/DR:100.0%/0.0%/0.0% | AvgR:125.21
Ep: 13100 | R:  121.00 | R500: 125.21 | R[p25/p50/p75]: 119.0/ 120.0/ 129.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):3.84114 | Loss(ma):3.78676±0.83832 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:155.2s
Ep: 13200 | R:  118.00 | R500: 124.73 | R[p25/p50/p75]: 119.0/ 120.0/ 128.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):3.49377 | Loss(ma):3.75255±0.82695 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:156.1s
Ep: 13300 | R:  140.00 | R500: 124.28 | R[p25/p50/p75]: 119.0/ 120.0/ 128.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):3.43123 | Loss(ma):3.72667±0.80873 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:156.9s
Ep: 13400 | R:  122.00 | R500: 123.97 | R[p25/p50/p75]: 119.0/ 120.0/ 128.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):3.47960 | Loss(ma):3.71014±0.82182 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:157.8s
Ep: 13500 | R:  120.00 | R500: 124.72 | R[p25/p50/p75]: 119.0/ 120.0/ 128.0 | W/L/D:100.0%/ 0.0%/ 0.0% | Loss(ep):3.53211 | Loss(ma):3.68830±0.81462 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:158.6s
Ep: 13600 | R:  123.00 | R500: 124.26 | R[p25/p50/p75]: 119.0/ 120.0/ 129.0 | W/L/D:99.6%/ 0.4%/ 0.0% | Loss(ep):3.52104 | Loss(ma):3.66354±0.81211 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:159.6s
Ep: 13700 | R:  122.00 | R500: 124.01 | R[p25/p50/p75]: 119.0/ 120.0/ 128.0 | W/L/D:99.4%/ 0.6%/ 0.0% | Loss(ep):3.38871 | Loss(ma):3.65682±0.82438 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:160.4s
Ep: 13800 | R:  118.00 | R500: 123.98 | R[p25/p50/p75]: 119.0/ 120.0/ 128.0 | W/L/D:99.4%/ 0.6%/ 0.0% | Loss(ep):3.51748 | Loss(ma):3.63794±0.81876 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:161.2s
Ep: 13900 | R:  120.00 | R500: 123.10 | R[p25/p50/p75]: 119.0/ 120.0/ 126.2 | W/L/D:99.0%/ 1.0%/ 0.0% | Loss(ep):4.66496 | Loss(ma):3.62727±0.82226 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:162.1s
Ep: 14000 | R:  115.00 | R500: 122.34 | R[p25/p50/p75]: 119.0/ 120.0/ 126.0 | W/L/D:98.8%/ 1.2%/ 0.0% | Loss(ep):3.89677 | Loss(ma):3.61134±0.81977 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:162.9s
[Eval@14000] W/L/D=200/0/0 | WR/LR/DR:100.0%/0.0%/0.0% | AvgR:124.01
Ep: 14100 | R:  124.00 | R500: 122.52 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.2%/ 0.8%/ 0.0% | Loss(ep):3.40310 | Loss(ma):3.59833±0.82583 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:163.9s
Ep: 14200 | R:  123.00 | R500: 122.91 | R[p25/p50/p75]: 119.0/ 120.0/ 125.2 | W/L/D:99.2%/ 0.8%/ 0.0% | Loss(ep):3.88316 | Loss(ma):3.57817±0.81137 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:164.8s
Ep: 14300 | R:  119.00 | R500: 123.02 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.2%/ 0.8%/ 0.0% | Loss(ep):3.19861 | Loss(ma):3.56497±0.80713 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:165.7s
Ep: 14400 | R:  114.00 | R500: 123.03 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.4%/ 0.6%/ 0.0% | Loss(ep):4.24230 | Loss(ma):3.55069±0.78958 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:166.5s
Ep: 14500 | R:  129.00 | R500: 123.13 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.6%/ 0.4%/ 0.0% | Loss(ep):3.58518 | Loss(ma):3.53525±0.77691 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:167.2s
Ep: 14600 | R:  120.00 | R500: 122.54 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.2%/ 0.8%/ 0.0% | Loss(ep):3.41005 | Loss(ma):3.52903±0.78092 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:168.0s
Ep: 14700 | R:  122.00 | R500: 121.65 | R[p25/p50/p75]: 119.0/ 120.0/ 124.8 | W/L/D:99.2%/ 0.8%/ 0.0% | Loss(ep):3.35884 | Loss(ma):3.52027±0.77403 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:169.0s
Ep: 14800 | R:  120.00 | R500: 121.47 | R[p25/p50/p75]: 119.0/ 120.0/ 124.2 | W/L/D:99.2%/ 0.8%/ 0.0% | Loss(ep):3.23178 | Loss(ma):3.50701±0.74845 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:171.0s
Ep: 14900 | R:  119.00 | R500: 122.00 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.4%/ 0.6%/ 0.0% | Loss(ep):3.52680 | Loss(ma):3.50423±0.74627 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:171.9s
Ep: 15000 | R:  120.00 | R500: 121.89 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.2%/ 0.8%/ 0.0% | Loss(ep):3.34918 | Loss(ma):3.50127±0.75808 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:172.7s
[Eval@15000] W/L/D=200/0/0 | WR/LR/DR:100.0%/0.0%/0.0% | AvgR:122.88
Ep: 15100 | R:  128.00 | R500: 122.93 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.6%/ 0.4%/ 0.0% | Loss(ep):3.07165 | Loss(ma):3.49809±0.75741 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:173.7s
Ep: 15200 | R:  118.75 | R500: 123.50 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):3.32694 | Loss(ma):3.48402±0.74815 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:174.5s
Ep: 15300 | R:  123.00 | R500: 123.41 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):3.36718 | Loss(ma):3.47875±0.74465 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:175.4s
Ep: 15400 | R:  119.00 | R500: 123.32 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):3.30760 | Loss(ma):3.48340±0.77070 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:176.2s
Ep: 15500 | R:  122.00 | R500: 123.82 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:100.0%/ 0.0%/ 0.0% | Loss(ep):3.30430 | Loss(ma):3.48402±0.78160 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:177.0s
Ep: 15600 | R:  120.00 | R500: 123.03 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):3.32800 | Loss(ma):3.48128±0.77448 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:177.8s
Ep: 15700 | R:  120.00 | R500: 122.91 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):3.35541 | Loss(ma):3.48414±0.78760 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:178.6s
Ep: 15800 | R:  115.00 | R500: 123.10 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):3.92409 | Loss(ma):3.48559±0.79719 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:179.4s
Ep: 15900 | R:  125.50 | R500: 123.10 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):4.03630 | Loss(ma):3.48370±0.79113 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:180.2s
Ep: 16000 | R:  129.00 | R500: 122.84 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):3.51975 | Loss(ma):3.47626±0.78587 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:181.0s
[Eval@16000] W/L/D=199/1/0 | WR/LR/DR:99.5%/0.5%/0.0% | AvgR:123.36
Ep: 16100 | R:  120.00 | R500: 123.40 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:100.0%/ 0.0%/ 0.0% | Loss(ep):4.28321 | Loss(ma):3.48174±0.79426 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:182.1s
Ep: 16200 | R:  120.00 | R500: 123.16 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:100.0%/ 0.0%/ 0.0% | Loss(ep):3.44259 | Loss(ma):3.47911±0.78677 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:182.8s
Ep: 16300 | R:  123.00 | R500: 122.98 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:100.0%/ 0.0%/ 0.0% | Loss(ep):4.06175 | Loss(ma):3.48026±0.78417 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:183.6s
Ep: 16400 | R:  138.00 | R500: 123.54 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:100.0%/ 0.0%/ 0.0% | Loss(ep):3.36341 | Loss(ma):3.47504±0.76753 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:184.5s
Ep: 16500 | R:  150.00 | R500: 123.57 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:100.0%/ 0.0%/ 0.0% | Loss(ep):3.20260 | Loss(ma):3.47066±0.76786 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:185.2s
Ep: 16600 | R:  120.00 | R500: 123.30 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:100.0%/ 0.0%/ 0.0% | Loss(ep):3.40062 | Loss(ma):3.46878±0.76465 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:186.0s
Ep: 16700 | R:  122.00 | R500: 123.38 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):3.22843 | Loss(ma):3.46123±0.75410 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:186.8s
Ep: 16800 | R:  118.00 | R500: 123.59 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):3.94393 | Loss(ma):3.46078±0.75797 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:187.7s
Ep: 16900 | R:  120.00 | R500: 123.08 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):3.89026 | Loss(ma):3.45025±0.73544 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:188.4s
Ep: 17000 | R:  118.00 | R500: 122.82 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):3.51062 | Loss(ma):3.44720±0.72609 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:189.2s
[Eval@17000] W/L/D=200/0/0 | WR/LR/DR:100.0%/0.0%/0.0% | AvgR:122.58
